"","X","id","has_bathroom","has_refrig","total_persons","has_comp","num_phones","disabled","married","divorced","separated","widower","single","num_children","num_65","num_adults","dependency","water_inside","water_outside","no_water","gov_elec","private_elec","no_elec","coop_elec","no_toilet","sewer","septictank","latrine","toilet_other","no_cooking_energy","cooking_.elec","cooking_gas","cooking_woodcoal","trash_truck","trash_buried","trash_burning","trash_throwing","trash_river","age","Target","age_z"
"1033",1033,"ID_14f22847a",1,1,2,0,2,1,0,0,1,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,59,0,1.14270565025603
"1034",1034,"ID_c3b69bb3a",1,1,2,0,2,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,21,0,-0.61555554428724
"1035",1035,"ID_456fc2eb7",1,1,1,0,2,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,84,1,2.29945643613975
"1036",1036,"ID_70d296529",1,1,4,0,4,0,0,0,0,0,1,2,0,2,0.5,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,18,0,-0.754365638593288
"1037",1037,"ID_e25276d79",1,1,4,0,4,0,1,0,0,0,0,2,0,2,0.5,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,45,0,0.494925210161138
"1038",1038,"ID_6ed2a8332",1,1,4,0,4,0,0,0,0,0,1,2,0,2,0.5,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,14,0,-0.939445764334684
"1039",1039,"ID_372e036c3",1,1,4,0,4,0,1,0,0,0,0,2,0,2,0.5,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,42,0,0.356115115855091
"1040",1040,"ID_cf58348c9",1,1,5,0,5,0,0,1,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,54,0,0.91135549307928
"1041",1041,"ID_5ac90b884",1,1,5,0,5,0,0,0,0,0,1,0,0,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,23,0,-0.523015481416542
"1042",1042,"ID_3443819e8",1,1,5,0,5,0,0,0,0,0,1,0,0,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,21,0,-0.61555554428724
"1044",1044,"ID_272cb7ce1",1,1,5,0,5,0,0,0,0,0,1,0,0,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,22,0,-0.569285512851891
"1045",1045,"ID_1426d8bd5",1,1,4,0,6,0,0,0,0,0,1,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,30,0,-0.199125261369098
"1046",1046,"ID_f9464eef0",1,1,4,0,6,0,1,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,54,0,0.91135549307928
"1047",1047,"ID_6d3728990",1,1,4,0,6,0,0,0,0,0,1,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,20,0,-0.66182557572259
"1048",1048,"ID_db31af06f",1,1,4,0,6,0,1,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,55,0,0.957625524514629
"1049",1049,"ID_f5dcc9278",1,1,6,0,6,0,0,0,0,0,0,2,0,4,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,47,0,0.587465273031836
"1053",1053,"ID_93a1109cd",1,1,6,0,6,0,0,0,0,0,1,2,0,4,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,11,0,-1.07825585864073
"1054",1054,"ID_814c4c286",1,1,6,0,6,0,0,0,0,0,1,2,0,4,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,20,0,-0.66182557572259
"1055",1055,"ID_456c35118",1,1,2,0,2,0,0,0,0,1,0,1,0,1,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,42,1,0.356115115855091
"1056",1056,"ID_23b14b70b",1,1,2,0,2,0,0,0,0,0,1,1,0,1,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,14,1,-0.939445764334684
"1057",1057,"ID_d0ae7df26",1,1,3,0,3,0,0,0,0,0,0,2,0,1,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,9,0,-1.17079592151143
"1060",1060,"ID_8a2d63b83",1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,78,0,2.02183624752766
"1061",1061,"ID_ffb25c97c",1,1,2,0,1,0,0,0,0,0,1,1,0,1,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,12,1,-1.03198582720538
"1062",1062,"ID_7fb3908b0",1,1,2,0,1,0,0,0,1,0,0,1,0,1,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,43,1,0.40238514729044
"1063",1063,"ID_431d4a3c8",1,1,5,0,4,0,1,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,59,0,1.14270565025603
"1064",1064,"ID_92e32d527",1,1,5,0,4,0,1,0,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,60,0,1.18897568169137
"1065",1065,"ID_32ab25463",1,1,5,0,4,0,0,0,0,0,1,0,0,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,31,0,-0.152855229933749
"1067",1067,"ID_8b4000559",1,1,5,0,4,0,0,1,0,0,0,0,0,5,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,30,0,-0.199125261369098
"1068",1068,"ID_5d3fb798b",1,1,3,1,3,0,0,0,1,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,53,0,0.865085461643931
"1069",1069,"ID_e04a6c08b",1,1,3,1,3,1,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,29,0,-0.245395292804448
"1071",1071,"ID_75f7cca97",1,1,3,0,3,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,59,1,1.14270565025603
"1073",1073,"ID_2577568e4",1,1,3,0,3,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,22,1,-0.569285512851891
"1075",1075,"ID_717bcdcfb",1,1,2,0,2,0,0,1,0,0,0,1,0,1,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,60,0,1.18897568169137
"1077",1077,"ID_2aaa738ce",1,1,2,0,1,0,0,0,0,1,0,0,1,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,82,0,2.20691637326905
"1078",1078,"ID_ffdf8bdda",1,1,2,0,1,0,0,0,0,0,1,0,1,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,54,0,0.91135549307928
"1079",1079,"ID_eba812b88",1,1,4,0,4,0,0,0,0,0,0,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,40,1,0.263575052984393
"1082",1082,"ID_9e5bbae79",1,1,4,0,4,0,0,0,0,0,0,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,40,1,0.263575052984393
"1083",1083,"ID_4174d5beb",1,1,5,0,7,0,1,0,0,0,0,1,0,4,0.2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,27,0,-0.337935355675146
"1086",1086,"ID_f6e6000fc",1,1,5,0,7,0,0,0,0,0,0,1,0,4,0.2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,3,0,-1.44841611012352
"1087",1087,"ID_30d6500c3",1,1,5,0,7,0,0,1,0,0,0,1,0,4,0.2,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,63,0,1.32778577599742
"1089",1089,"ID_7c33c1884",1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,60,1,1.18897568169137
"1094",1094,"ID_9d6957e8a",1,1,3,0,6,0,0,0,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,22,0,-0.569285512851891
"1095",1095,"ID_5038a636a",1,1,6,0,4,0,0,0,0,0,1,4,0,2,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,18,1,-0.754365638593288
"1096",1096,"ID_6c29eea22",1,1,6,0,4,0,0,0,0,0,0,4,0,2,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,-1.49468614155887
"1098",1098,"ID_00da43675",1,1,6,0,4,0,0,0,0,0,1,4,0,2,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,12,1,-1.03198582720538
"1099",1099,"ID_22d124fdf",1,1,6,0,4,0,0,0,0,0,1,4,0,2,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,19,1,-0.708095607157939
"1101",1101,"ID_79beb7df2",1,1,4,1,4,0,1,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,52,0,0.818815430208582
"1105",1105,"ID_3cc20cddc",1,1,5,0,3,0,0,0,0,0,0,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,7,0,-1.26333598438213
"1108",1108,"ID_3941d6395",1,1,5,0,3,0,0,0,0,0,0,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,42,0,0.356115115855091
"1109",1109,"ID_1aac907a3",1,1,5,0,3,0,0,0,0,0,0,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,9,0,-1.17079592151143
"1110",1110,"ID_07bcb2fe5",1,1,4,0,4,0,0,0,0,0,1,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,32,0,-0.1065851984984
"1111",1111,"ID_bf61acd39",1,1,4,0,4,0,0,0,0,0,1,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,57,0,1.05016558738533
"1112",1112,"ID_99857761c",1,1,4,0,4,0,0,0,0,0,1,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,21,0,-0.61555554428724
"1113",1113,"ID_012411ec3",1,1,4,0,4,0,0,0,0,0,1,1,0,3,0.25,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,13,0,-0.985715795770033
"1116",1116,"ID_d83a6bf88",1,1,4,0,3,0,1,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,36,0,0.0784949272429961
"1117",1117,"ID_bf3526088",1,1,4,0,3,0,1,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,37,0,0.124764958678345
"1118",1118,"ID_b57291288",1,1,2,0,1,0,1,0,0,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,73,1,1.79048609035091
"1119",1119,"ID_5f051e3f5",1,1,2,0,1,0,1,0,0,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,77,1,1.97556621609231
"1122",1122,"ID_557c4080d",1,1,5,1,5,0,0,0,0,0,1,0,1,5,0.2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,20,0,-0.66182557572259
"1123",1123,"ID_4fd0cc658",1,1,5,1,5,0,0,0,0,0,1,0,1,5,0.2,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,25,0,-0.430475418545844
"1125",1125,"ID_2797f4ff6",1,1,1,0,1,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,71,1,1.69794602748021
"1126",1126,"ID_e45e25cdb",1,1,2,0,1,0,1,0,0,0,0,0,1,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,63,0,1.32778577599742
"1128",1128,"ID_914a2d79b",1,1,8,0,2,0,0,0,0,0,0,4,0,4,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,1,-1.49468614155887
"1130",1130,"ID_1102b846c",1,1,8,0,2,0,0,0,0,0,1,4,0,4,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,40,1,0.263575052984393
"1131",1131,"ID_848e69870",1,1,8,0,2,0,0,0,0,0,1,4,0,4,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,11,1,-1.07825585864073
"1132",1132,"ID_17424bf18",1,1,8,0,2,0,0,0,0,0,0,4,0,4,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,9,1,-1.17079592151143
"1133",1133,"ID_55145e27b",1,1,8,0,2,0,0,0,0,0,1,4,0,4,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,35,1,0.032224895807647
"1134",1134,"ID_6651345bd",1,1,8,0,2,0,0,0,0,0,0,4,0,4,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,-1.54095617299422
"1135",1135,"ID_36f5f106b",1,1,8,0,2,0,0,0,0,0,0,4,0,4,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,27,1,-0.337935355675146
"1137",1137,"ID_07459da66",1,1,6,1,4,0,0,0,0,0,0,2,0,4,0.333333333333333,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,-1.58722620442957
"1138",1138,"ID_10cb77277",1,1,6,1,4,0,0,0,0,0,1,2,0,4,0.333333333333333,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,30,0,-0.199125261369098
"1139",1139,"ID_14716dc98",1,1,6,1,4,0,0,0,0,0,0,2,0,4,0.333333333333333,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4,0,-1.40214607868818
"1142",1142,"ID_a5cb64413",1,1,6,1,4,0,0,0,1,0,0,2,0,4,0.333333333333333,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,24,0,-0.476745449981193
"1143",1143,"ID_92e68e0df",1,1,4,1,5,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,49,0,0.680005335902535
"1144",1144,"ID_19c15b64c",1,1,4,1,5,0,1,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,47,0,0.587465273031836
"1146",1146,"ID_7ec2d0bd1",1,1,4,1,5,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,21,0,-0.61555554428724
"1147",1147,"ID_6d12d0775",1,1,5,0,4,0,0,0,0,0,1,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,16,1,-0.846905701463986
"1149",1149,"ID_e39397076",1,1,5,0,4,0,0,0,0,0,0,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,-1.58722620442957
"1151",1151,"ID_3b48053ad",1,1,5,0,4,0,0,0,1,0,0,3,0,2,0.6,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,15,1,-0.893175732899335
"1153",1153,"ID_1287b1515",1,1,4,0,3,0,0,0,0,0,1,2,0,2,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,17,0,-0.800635670028637
"1155",1155,"ID_41614d238",1,1,4,0,3,0,0,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,46,0,0.541195241596487
"1157",1157,"ID_bd86cd297",1,1,3,0,2,0,1,0,0,0,0,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,39,0,0.217305021549043
"1158",1158,"ID_cb8cd99ef",1,1,3,0,2,0,0,0,0,0,0,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,7,0,-1.26333598438213
"1159",1159,"ID_7235e5ede",1,1,3,0,2,0,1,0,0,0,0,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,39,0,0.217305021549043
"1160",1160,"ID_20b89dcd2",1,1,3,0,2,0,0,0,0,0,0,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,30,0,-0.199125261369098
"1163",1163,"ID_f94581482",1,1,3,0,1,0,0,1,0,0,0,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,63,1,1.32778577599742
"1166",1166,"ID_c04d679fe",1,0,7,0,0,0,0,0,0,0,1,5,0,2,0.714285714285714,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,10,1,-1.12452589007608
"1167",1167,"ID_e16c1cc95",1,0,7,0,0,0,0,0,0,0,0,5,0,2,0.714285714285714,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,50,1,0.726275367337884
"1168",1168,"ID_cd38b33f2",1,0,7,0,0,0,0,0,0,0,0,5,0,2,0.714285714285714,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,4,1,-1.40214607868818
"1169",1169,"ID_f656fad24",1,0,7,0,0,0,0,0,0,0,1,5,0,2,0.714285714285714,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,19,1,-0.708095607157939
"1171",1171,"ID_12a4995f1",1,0,7,0,0,0,0,0,0,0,0,5,0,2,0.714285714285714,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,40,1,0.263575052984393
"1173",1173,"ID_3e270ea2c",1,1,6,1,5,0,0,0,0,0,1,4,0,2,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,19,0,-0.708095607157939
"1174",1174,"ID_2baf1f7a7",1,1,6,1,5,0,0,0,0,0,1,4,0,2,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,38,0,0.171034990113694
"1175",1175,"ID_bc58d8b5e",1,1,6,1,5,0,0,0,0,0,1,4,0,2,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,10,0,-1.12452589007608
"1176",1176,"ID_aaecc316f",1,1,6,1,5,0,0,0,0,0,1,4,0,2,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,16,0,-0.846905701463986
"1177",1177,"ID_0255073e8",1,1,6,1,5,0,0,0,1,0,0,4,0,2,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,47,0,0.587465273031836
"1178",1178,"ID_6bfbbca92",1,1,6,1,5,0,0,0,0,0,1,4,0,2,0.666666666666667,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,19,0,-0.708095607157939
"1181",1181,"ID_eaaaaa4e1",1,1,4,0,2,0,1,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,37,0,0.124764958678345
"1182",1182,"ID_76e65b2a3",1,1,4,0,2,0,0,0,0,0,1,2,0,2,0.5,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,10,0,-1.12452589007608
"1184",1184,"ID_0406c2534",1,1,2,0,1,1,1,0,0,0,0,0,2,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,79,0,2.06810627896301
"1185",1185,"ID_eae83e47e",1,1,5,0,4,0,0,0,0,0,1,2,0,3,0.4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,18,0,-0.754365638593288
"1186",1186,"ID_80f104505",1,1,5,0,4,0,0,0,0,0,1,2,0,3,0.4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,21,0,-0.61555554428724
"1188",1188,"ID_b40bc5593",1,1,5,0,4,0,0,0,0,0,0,2,0,3,0.4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,7,0,-1.26333598438213
"1189",1189,"ID_5466de927",1,1,5,0,4,0,1,0,0,0,0,2,0,3,0.4,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,42,0,0.356115115855091
"1192",1192,"ID_3526cbf34",1,1,2,0,2,0,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,72,0,1.74421605891556
"1193",1193,"ID_4fd918f83",1,1,2,0,2,1,1,0,0,0,0,0,2,2,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,69,0,1.60540596460952
"1194",1194,"ID_4debcba3a",1,1,1,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,63,0,1.32778577599742
"1198",1198,"ID_4809be459",1,1,2,0,0,0,0,0,1,0,0,0,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,80,1,2.11437631039836
"1199",1199,"ID_03c78313c",1,1,3,1,3,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,55,0,0.957625524514629
"1200",1200,"ID_798bc25f5",1,1,3,1,3,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,21,0,-0.61555554428724
"1201",1201,"ID_424c4c19b",1,1,3,1,3,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,26,0,-0.384205387110495
"1202",1202,"ID_97c8f54cc",1,1,3,0,2,0,1,0,0,0,0,0,1,3,0.333333333333333,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,62,0,1.28151574456207
"1203",1203,"ID_7626a779d",1,1,3,0,2,0,1,0,0,0,0,0,1,3,0.333333333333333,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,74,0,1.83675612178626
"1204",1204,"ID_bedc3ca13",1,1,3,0,2,0,0,0,0,0,1,0,1,3,0.333333333333333,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,39,0,0.217305021549043
"1206",1206,"ID_a570e05b5",1,1,3,0,4,0,1,0,0,0,0,0,1,3,0.333333333333333,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,65,0,1.42032583886812
"1207",1207,"ID_864264642",1,1,3,0,4,0,1,0,0,0,0,0,1,3,0.333333333333333,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,64,0,1.37405580743277
"1208",1208,"ID_1a9cedaf1",1,1,4,0,2,0,0,0,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,8,0,-1.21706595294678
"1209",1209,"ID_9434a446f",1,1,4,0,2,0,0,0,0,0,1,2,0,2,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,30,0,-0.199125261369098
"1210",1210,"ID_8451eca26",1,1,4,0,2,0,0,1,0,0,0,2,0,2,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,29,0,-0.245395292804448
"1212",1212,"ID_489078dd0",1,1,3,0,3,0,0,0,0,0,1,0,2,3,0.666666666666667,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,51,0,0.772545398773233
"1213",1213,"ID_0dd3119a5",1,1,3,0,3,0,1,0,0,0,0,0,2,3,0.666666666666667,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,76,0,1.92929618465696
"1215",1215,"ID_68bec3731",1,1,3,0,3,0,0,0,1,0,0,0,1,3,0.333333333333333,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,86,0,2.39199649901045
"1221",1221,"ID_bef9b1944",1,1,3,1,3,0,0,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,27,0,-0.337935355675146
"1222",1222,"ID_bd9568f73",1,1,3,1,3,0,0,1,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,53,0,0.865085461643931
"1224",1224,"ID_2df13ff88",1,1,3,0,2,0,0,0,0,0,0,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-1.58722620442957
"1225",1225,"ID_023fa0d86",1,1,3,0,2,0,1,0,0,0,0,1,0,2,0.333333333333333,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,33,0,-0.0603151670630512
"1226",1226,"ID_147234d6c",1,1,4,0,2,0,0,0,0,0,1,0,2,4,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,52,0,0.818815430208582
"1228",1228,"ID_04f277f97",1,1,4,0,2,0,0,0,0,0,1,0,2,4,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,66,0,1.46659587030347
"1229",1229,"ID_93ca6c4cb",1,1,4,0,2,1,0,0,0,1,0,0,2,4,0.5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,88,0,2.48453656188115
"1230",1230,"ID_c3247b875",1,1,2,0,2,0,0,0,0,0,1,0,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,27,0,-0.337935355675146
"1233",1233,"ID_9311adb96",1,1,4,0,8,0,0,0,0,0,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,40,1,0.263575052984393
